Shazam Library,,,,,,
Index,TagTime,Title,Artist,URL,TrackKey,tit
240,19-12-2020,Il Vento D'oro,Yugo Kanno,https://www.shazam.com/track/465793416/il-vento-doro,465793416,
241,17-12-2020,Guts Theme Berserk,Scooby,https://www.shazam.com/track/540243057/guts-theme-berserk,540243057,
242,17-12-2020,Jesus (SKIT),Essek,https://www.shazam.com/track/129785298/jesus-skit,129785298,
243,16-12-2020,Stereo Hearts,Gym Class Heroes Feat. Adam Levine,https://www.shazam.com/track/53565800/stereo-hearts,53565800,
244,15-12-2020,Blood//Water,Grandson,https://www.shazam.com/track/380722565/bloodwater,380722565,
245,15-12-2020,Im Not So Perfect,Miller ODaniel,https://www.shazam.com/track/444447459/im-not-so-perfect,444447459,
246,15-12-2020,Dum Dee Dum (Jikay Remix),Keys N Krates,https://www.shazam.com/track/289724130/dum-dee-dum-jikay-remix,289724130,
247,15-12-2020,Dum Dee Dum (Jikay Remix),Keys N Krates,https://www.shazam.com/track/289724130/dum-dee-dum-jikay-remix,289724130,
248,15-12-2020,Naruto Shippuden Ost - Man of the World (with Hassan El idrissi ),Rap AR Anime,https://www.shazam.com/track/533636184/naruto-shippuden-ost-man-of-the-world-with-hassan-el-idrissi,533636184,
249,15-12-2020,Criminal,Natti Natasha & Ozuna,https://www.shazam.com/track/371534462/criminal,371534462,
250,15-12-2020,это ли счастье?,Rauf & Faik,https://www.shazam.com/track/465379060/-,465379060,
251,14-12-2020,Suffer Well (Narcotic Thrust Vocal Dub),Depeche Mode,https://www.shazam.com/track/43875789/suffer-well-narcotic-thrust-vocal-dub,43875789,
252,14-12-2020,Fly Piano 2,DJ Maverics,https://www.shazam.com/track/371445891/fly-piano-2,371445891,
253,14-12-2020,Stereo Hearts,Gym Class Heroes Feat. Adam Levine,https://www.shazam.com/track/53565800/stereo-hearts,53565800,
254,11-12-2020,Fashion Week (It's Different Remix),Blackbear,https://www.shazam.com/track/360971956/fashion-week-its-different-remix,360971956,
255,10-12-2020,Savior,Sitrus,https://www.shazam.com/track/463855955/savior,463855955,
256,09-12-2020,Supalonely,BENEE Feat. Gus Dapperton,https://www.shazam.com/track/511415577/supalonely,502649679,
257,09-12-2020,One Day,Kim Feel,https://www.shazam.com/track/542093545/one-day,542093545,
258,09-12-2020,Burial,RaRa-Ali,https://www.shazam.com/track/504988841/burial,504988841,
259,08-12-2020,Fashion Week,SirLofi,https://www.shazam.com/track/540800498/fashion-week,540800498,
260,04-12-2020,Läbä Geit Witer,Yung Asia,https://www.shazam.com/track/469910289/l%C3%A4b%C3%A4-geit-witer,469910289,
261,04-12-2020,The Remedy For A Broken Heart (Why Am I So In Love),XXXTENTACION,https://www.shazam.com/track/410554105/the-remedy-for-a-broken-heart-why-am-i-so-in-love,410554105,
262,04-12-2020,Whips and Chainz,Benni5stax,https://www.shazam.com/track/235562894/whips-and-chainz,235562894,
263,03-12-2020,Landscape,Jarico,https://www.shazam.com/track/437907007/landscape,437907007,
264,30-11-2020,Trap Sax,Nish,https://www.shazam.com/track/519791959/trap-sax,519791959,
265,30-11-2020,Rockstar,DaBaby Feat. Roddy Ricch,https://www.shazam.com/track/562108607/rockstar,513736453,
266,22-11-2020,это ли счастье?,Rauf & Faik,https://www.shazam.com/track/465379060/-,465379060,
267,19-11-2020,Streets Favorite,Capone,https://www.shazam.com/track/41245965/streets-favorite,41245965,
268,09-11-2020,Keep It Real,TwoTiime,https://www.shazam.com/track/516205745/keep-it-real,516205745,
269,04-11-2020,Nuts (Tripple J Edit),Lil Peep Feat. Lil Skil,https://www.shazam.com/track/534571551/nuts-tripple-j-edit,534571551,
270,04-11-2020,Nuts (Tripple J Edit),Lil Peep Feat. Lil Skil,https://www.shazam.com/track/534571551/nuts-tripple-j-edit,534571551,
271,04-11-2020,Nuts (Tripple J Edit),Lil Peep Feat. Lil Skil,https://www.shazam.com/track/534571551/nuts-tripple-j-edit,534571551,
272,24-10-2020,Patlamaya Devam,İsyan Tetick,https://www.shazam.com/track/531748510/patlamaya-devam,531748510,
273,04-09-2020,Partition,Beyoncé,https://www.shazam.com/track/505345299/partition,505345299,
274,04-09-2020,Traveling Man (Reprise),Mikaht,https://www.shazam.com/track/275923576/traveling-man-reprise,275923576,
275,03-09-2020,Dancin (Krono Remix),Aaron Smith Feat. Luvli,https://www.shazam.com/track/86465795/dancin-krono-remix,86465795,
276,03-09-2020,M to the B,Millie B,https://www.shazam.com/track/534954943/m-to-the-b,534954943,
277,03-09-2020,Laffy Taffy (Remix),Fly Boy Fu,https://www.shazam.com/track/454949711/laffy-taffy-remix,454949711,
278,03-09-2020,In Your Eyes,The Weeknd,https://www.shazam.com/track/510700752/in-your-eyes,510700752,
279,03-09-2020,In Your Eyes,The Weeknd,https://www.shazam.com/track/510700752/in-your-eyes,510700752,
280,03-09-2020,In Your Eyes,The Weeknd,https://www.shazam.com/track/510700752/in-your-eyes,510700752,
281,03-09-2020,World in My Palms,YSN Fab,https://www.shazam.com/track/516382411/world-in-my-palms,516382411,
282,03-09-2020,World in My Palms,YSN Fab,https://www.shazam.com/track/516382411/world-in-my-palms,516382411,
283,03-09-2020,World in My Palms,YSN Fab,https://www.shazam.com/track/516382411/world-in-my-palms,516382411,
284,03-09-2020,Classic Trap Rap,Heat,https://www.shazam.com/track/441216959/classic-trap-rap,441216959,
285,03-09-2020,Kathy's Waltz,Dave Brubeck,https://www.shazam.com/track/10807904/kathys-waltz,10807904,
286,03-09-2020,Someone Like You,Adele,https://www.shazam.com/track/53080366/someone-like-you,53080366,
287,23-08-2020,Go Crazy,Chris Brown & Young Thug,https://www.shazam.com/track/517715261/go-crazy,517715261,
288,20-08-2020,Go Crazy,Chris Brown & Young Thug,https://www.shazam.com/track/517715261/go-crazy,517715261,
289,14-08-2020,You Know I'll Go Get,DJ Haning & Rizky Ayuba,https://www.shazam.com/track/508153083/you-know-ill-go-get,508153083,
290,13-08-2020,I Got 5 On It,Luniz,https://www.shazam.com/track/10930514/i-got-5-on-it,453355,
291,09-08-2020,Ameno,Era,https://www.shazam.com/track/274676/ameno,274676,
292,04-08-2020,Boshret Kher,Husain Al Jasmi,https://www.shazam.com/track/132943070/boshret-kher,132943070,
293,04-08-2020,Song For Denise (Maxi Version),Piano Fantasia,https://www.shazam.com/track/57934319/song-for-denise-maxi-version,57934319,
294,23-07-2020,Song For Denise (Maxi Version),Piano Fantasia,https://www.shazam.com/track/57934319/song-for-denise-maxi-version,57934319,
295,23-07-2020,Astronomia 2K19 (Extended Mix),Stephan F,https://www.shazam.com/track/466260838/astronomia-2k19-extended-mix,466260838,
296,23-07-2020,Astronomia 2K19 (Extended Mix),Stephan F,https://www.shazam.com/track/466260838/astronomia-2k19-extended-mix,466260838,
297,23-07-2020,Song For Denise (Maxi Version),Piano Fantasia,https://www.shazam.com/track/57934319/song-for-denise-maxi-version,57934319,
298,23-07-2020,Song For Denise (Maxi Version),Piano Fantasia,https://www.shazam.com/track/57934319/song-for-denise-maxi-version,57934319,
299,23-07-2020,Song For Denise (Maxi Version),Piano Fantasia,https://www.shazam.com/track/57934319/song-for-denise-maxi-version,57934319,
300,20-07-2020,World in My Palms,YSN Fab,https://www.shazam.com/track/516382411/world-in-my-palms,516382411,
301,18-07-2020,The Shift,Self Deception,https://www.shazam.com/track/55625698/the-shift,55625698,
302,17-07-2020,You Know I'll Go Get,DJ Haning & Rizky Ayuba,https://www.shazam.com/track/508153083/you-know-ill-go-get,508153083,
303,16-07-2020,Sach Keh Raha Hai,B Praak,https://www.shazam.com/track/522887947/sach-keh-raha-hai,522887947,
304,16-07-2020,Mera Intkam Dekhegi,Krishna Beura,https://www.shazam.com/track/380796542/mera-intkam-dekhegi,380796542,
305,16-07-2020,Ultimate,Denzel Curry,https://www.shazam.com/track/245513331/ultimate,245513331,
306,16-07-2020,"Bheegi Bheegi (From Gangster"")""",James,https://www.shazam.com/track/44905265/bheegi-bheegi-from-gangster,44905265,
307,16-07-2020,"Bheegi Bheegi (From Gangster"")""",James,https://www.shazam.com/track/44905265/bheegi-bheegi-from-gangster,44905265,
308,13-07-2020,World in My Palms,YSN Fab,https://www.shazam.com/track/516382411/world-in-my-palms,516382411,
309,10-07-2020,Run Free,Deep Chills Feat. IVIE,https://www.shazam.com/track/371510650/run-free,371510650,
310,10-07-2020,"Fed Up, Part 2",Bazanji,https://www.shazam.com/track/360643744/fed-up-part-2,360643744,
311,10-07-2020,World Sad,George,https://www.shazam.com/track/505361217/world-sad,505361217,
312,06-07-2020,God Level!,DONOTELLO,https://www.shazam.com/track/493415531/god-level,493415531,
313,06-07-2020,God Level!,DONOTELLO,https://www.shazam.com/track/493415531/god-level,493415531,
314,01-07-2020,World Sad,George,https://www.shazam.com/track/505361217/world-sad,505361217,
315,01-07-2020,World Sad,George,https://www.shazam.com/track/505361217/world-sad,505361217,
316,11-06-2020,Velvet!,EGOVERT,https://www.shazam.com/track/509130244/velvet,509130244,
317,08-06-2020,Main Dhoondne Ko Zamaane Mein,Arijit Singh,https://www.shazam.com/track/107180076/main-dhoondne-ko-zamaane-mein,107180076,
318,08-06-2020,Jocelyn Flores (Mixed),XXXTENTACION,https://www.shazam.com/track/442686924/jocelyn-flores-mixed,442686924,
319,05-06-2020,La Câlin,Serhat Durmus,https://www.shazam.com/track/349002916/la-c%C3%A2lin,349002916,
320,19-05-2020,Play Date,Melanie Martinez,https://www.shazam.com/track/517721935/play-date,517721935,
321,15-05-2020,Naadaan Parinday (Rockstar),AR.Rahman,https://www.shazam.com/track/87169605/naadaan-parinday-rockstar,87169605,
322,15-05-2020,7th Element (Hd),Vitas,https://www.shazam.com/track/439214105/7th-element-hd,439214105,
323,12-04-2020,Go F**k Yourself,Two Feet,https://www.shazam.com/track/317657806/go-fk-yourself,317657806,
324,31-03-2020,Ready Set Let's Go,Sam Tinnesz,https://www.shazam.com/track/319334565/ready-set-lets-go,319334565,
325,31-03-2020,Astronomia 2K19 (Extended Mix),Stephan F,https://www.shazam.com/track/466260838/astronomia-2k19-extended-mix,466260838,
326,31-03-2020,Astronomia 2K19 (Extended Mix),Stephan F,https://www.shazam.com/track/466260838/astronomia-2k19-extended-mix,466260838,
327,18-03-2020,Degalet,Chimnee,https://www.shazam.com/track/373916057/degalet,373916057,
328,18-03-2020,Big Enough,"Kirin J Callinan Feat. Alex Cameron, Molly Lewis & Jimmy Barnes",https://www.shazam.com/track/348935185/big-enough,348935185,
329,18-03-2020,To Brazil,Vengaboys,https://www.shazam.com/track/5193340/to-brazil,5193340,
330,15-03-2020,Animal (Guaracha & Aleteo),Aleteo Beatz,https://www.shazam.com/track/413128248/animal-guaracha-and-aleteo,413128248,
331,15-03-2020,Forever (Aleteo & Guaracha),Aleteo Beatz,https://www.shazam.com/track/413131874/forever-aleteo-and-guaracha,413131874,
332,15-03-2020,Animal (Guaracha & Aleteo),Aleteo Beatz,https://www.shazam.com/track/413128248/animal-guaracha-and-aleteo,413128248,
333,12-03-2020,you should see me in a crown,Billie Eilish,https://www.shazam.com/track/431585651/you-should-see-me-in-a-crown,431585651,
334,08-03-2020,Lucid Dreams,Juice WRLD,https://www.shazam.com/track/407592725/lucid-dreams,407592725,
335,07-03-2020,My Love,Doshka,https://www.shazam.com/track/497482369/my-love,497482369,
336,06-03-2020,Let Me Down Slowly,Alec Benjamin,https://www.shazam.com/track/420522455/let-me-down-slowly,420522455,
337,04-03-2020,Hips Don't Lie,Shakira Feat. Wyclef Jean,https://www.shazam.com/track/101594534/hips-dont-lie,46019912,
338,03-03-2020,Allah Ke Bande,Kailash Kher,https://www.shazam.com/track/44916977/allah-ke-bande,44916977,
339,23-02-2020,Married Life,Michael Giacchino,https://www.shazam.com/track/50272275/married-life,50272275,
340,23-02-2020,Opaul,Freddie Dredd,https://www.shazam.com/track/416033951/opaul,416033951,
341,23-02-2020,Ride It,Regard,https://www.shazam.com/track/468792413/ride-it,468792413,
342,23-02-2020,Kya Mujhe Pyar Hai,K.K,https://www.shazam.com/track/44858713/kya-mujhe-pyar-hai,44858713,
343,22-02-2020,Opaul,Freddie Dredd,https://www.shazam.com/track/416033951/opaul,416033951,
344,20-02-2020,Chivalry Is Dead,Trevor Wesley,https://www.shazam.com/track/238243099/chivalry-is-dead,238243099,
345,20-02-2020,Chivalry Is Dead,Trevor Wesley,https://www.shazam.com/track/238243099/chivalry-is-dead,238243099,
346,20-02-2020,All Day,Young Dedicate,https://www.shazam.com/track/490491799/all-day,490491799,
347,20-02-2020,No Limit,G-Eazy Feat. A$AP Rocky & Cardi B,https://www.shazam.com/track/373440498/no-limit,373440498,
348,20-02-2020,Princesses Don't Cry,Aviva,https://www.shazam.com/track/372267915/princesses-dont-cry,372267915,
349,20-02-2020,Together,Raphael Leto & DYSTOPIA,https://www.shazam.com/track/453524766/together,453524766,
350,20-02-2020,Together,Raphael Leto & DYSTOPIA,https://www.shazam.com/track/453524766/together,453524766,
351,19-02-2020,Say So,Doja Cat,https://www.shazam.com/track/502331038/say-so,502331038,
352,18-02-2020,"Garmi (From Street Dancer 3D"")""",Badshah & Neha Kakkar Feat. Varun Dhawan,https://www.shazam.com/track/505379457/garmi-from-street-dancer-3d,505379457,
353,18-02-2020,Sad Romance (A.K.A. Sad Violin),Ji Pyeong Kwon,https://www.shazam.com/track/40154842/sad-romance-aka-sad-violin,40154842,
354,18-02-2020,Get You The Moon,Kina,https://www.shazam.com/track/410545589/get-you-the-moon,410545589,
355,18-02-2020,Peroxide,Ecco2k,https://www.shazam.com/track/501936486/peroxide,501936486,
356,18-02-2020,Hope,XXXTENTACION,https://www.shazam.com/track/408344162/hope,408344162,
357,16-02-2020,No Idea,Don Toliver,https://www.shazam.com/track/469300548/no-idea,469300548,
358,16-02-2020,The Next Episode (San Holo Remix),Dr. Dre Feat. Snoop Dogg,https://www.shazam.com/track/143908400/the-next-episode-san-holo-remix,143908400,
359,16-02-2020,The Next Episode (San Holo Remix),Dr. Dre Feat. Snoop Dogg,https://www.shazam.com/track/143908400/the-next-episode-san-holo-remix,143908400,
360,16-02-2020,The Next Episode (San Holo Remix),Dr. Dre Feat. Snoop Dogg,https://www.shazam.com/track/143908400/the-next-episode-san-holo-remix,143908400,
361,15-02-2020,Say So,Doja Cat,https://www.shazam.com/track/502331038/say-so,502331038,
362,14-02-2020,Kanpe Lwen,Kana,https://www.shazam.com/track/427174464/kanpe-lwen,427174464,
363,13-02-2020,Costa Rica,Bankrol Hayden,https://www.shazam.com/track/505658704/costa-rica,505658704,
364,12-02-2020,Bagaikan Langit Remix,Potret,https://www.shazam.com/track/465031212/bagaikan-langit-remix,465031212,
365,12-02-2020,Bagaikan Langit Remix,Potret,https://www.shazam.com/track/465031212/bagaikan-langit-remix,465031212,
366,11-02-2020,Careless Whisper,George Michael,https://www.shazam.com/track/40087819/careless-whisper,217948,
367,10-02-2020,New Thang (Instrumental Version),Rap Nation,https://www.shazam.com/track/160450734/new-thang-instrumental-version,160450734,
368,10-02-2020,New Thang,Redfoo,https://www.shazam.com/track/145834588/new-thang,145834588,
369,10-02-2020,Umbrella,Terabonsky,https://www.shazam.com/track/407329678/umbrella,407329678,
370,09-02-2020,Panda,Desiigner,https://www.shazam.com/track/320450337/panda,304492410,
371,08-02-2020,Ispy,KYLE Feat. Lil Yachty,https://www.shazam.com/track/336547894/ispy,336547894,
372,08-02-2020,Ispy,KYLE Feat. Lil Yachty,https://www.shazam.com/track/336547894/ispy,336547894,
373,08-02-2020,Attention,Charlie Puth,https://www.shazam.com/track/349501879/attention,349501879,
374,08-02-2020,Money And Girls (Whats Going On),Bagman,https://www.shazam.com/track/384804469/money-and-girls-whats-going-on,384804469,
375,08-02-2020,I Took A Pill In Ibiza (Seeb Remix),Mike Posner,https://www.shazam.com/track/292163660/i-took-a-pill-in-ibiza-seeb-remix,274510331,
376,07-02-2020,X,Nicky Jam & J Balvin,https://www.shazam.com/track/408829716/x,408829716,
377,06-02-2020,Sloppy Seconds,Maj,https://www.shazam.com/track/467950480/sloppy-seconds,467950480,
378,06-02-2020,Sloppy Seconds,Maj,https://www.shazam.com/track/467950480/sloppy-seconds,467950480,
379,06-02-2020,Runaway,AURORA,https://www.shazam.com/track/230710249/runaway,230710249,
380,06-02-2020,Runaway,AURORA,https://www.shazam.com/track/230710249/runaway,230710249,
381,06-02-2020,Runaway,AURORA,https://www.shazam.com/track/230710249/runaway,230710249,
382,06-02-2020,Runaway,AURORA,https://www.shazam.com/track/230710249/runaway,230710249,
383,06-02-2020,Hot Girl Bummer,blackbear,https://www.shazam.com/track/486825268/hot-girl-bummer,486825268,
384,02-02-2020,Xiyonat,Ummon,https://www.shazam.com/track/92407910/xiyonat,92407910,
385,02-02-2020,Yeah!,Usher Feat. Lil' Jon & Ludacris,https://www.shazam.com/track/40026111/yeah,40026111,
386,02-02-2020,Wasabi,Little Mix,https://www.shazam.com/track/446070746/wasabi,446070746,
387,30-01-2020,X,Nicky Jam & J Balvin,https://www.shazam.com/track/408829716/x,408829716,
388,30-01-2020,In The End,Tommee Profitt Feat. Fleurie & Jung Youth,https://www.shazam.com/track/413036575/in-the-end,413036575,
389,27-01-2020,Worth It,Fifth Harmony Feat. Kid Ink,https://www.shazam.com/track/225788878/worth-it,225788878,
390,26-01-2020,It's The Hard-Knock Life,Quvenzhané Wallis & Zoe Margaret Colletti & Nicolette Pierini & Eden Duncan-Smith & Amanda Troya,https://www.shazam.com/track/156943835/its-the-hard-knock-life,156943835,
391,24-01-2020,Mein,Emiway,https://www.shazam.com/track/355353620/mein,355353620,
392,23-01-2020,Дикая Львица,ALEX&RUS,https://www.shazam.com/track/470822510/-,470822510,
393,23-01-2020,Дикая Львица,ALEX&RUS,https://www.shazam.com/track/470822510/-,470822510,
394,22-01-2020,O O Jaane Jaana,Kamaal Khan,https://www.shazam.com/track/45349719/o-o-jaane-jaana,45349719,
395,22-01-2020,Buttercup,Jack Stauber,https://www.shazam.com/track/347338197/buttercup,347338197,
396,22-01-2020,Buttercup,Jack Stauber,https://www.shazam.com/track/347338197/buttercup,347338197,
397,22-01-2020,La Vie Ne Ment Pas (Ali Remix),Sincerité Feat. Tiseb & Okamess,https://www.shazam.com/track/462777982/la-vie-ne-ment-pas-ali-remix,462777982,
398,22-01-2020,A Thousand Years,Christina Perri,https://www.shazam.com/track/53962771/a-thousand-years,53962771,
399,21-01-2020,Señorita,Shawn Mendes & Camila Cabello,https://www.shazam.com/track/470226745/se%C3%B1orita,470226745,
400,17-01-2020,F**k School,Adonis Ex,https://www.shazam.com/track/504181837/fk-school,504181837,
